,Acceleration,Age,Agility,Awareness,BC Vision,Block Shedding,Break Sack,Break Tackle,Carrying,Catch In Traffic,Catching,Change of Dir,College,Deep RR,Finesse Moves,Handedness,Height,Hit Power,Impact Blocking,Injury,Jersey #,Juke Move,Jumping,Kick Accuracy,Kick Power,Kick Return,Lead Blocking,Man Coverage,Medium RR,Overall,Pass Block,Pass Block Finesse,Pass Block Power,Play Action,Play Recognition,Position,Power Moves,Press,Pursuit,Release,Run Block,Run Block Finesse,Run Block Power,Short RR,Signing Bonus,Spec Catch,Speed,Spin Move,Stamina,Stiff Arm,Strength,Tackle,Team,Throw Acc Deep,Throw Acc Mid,Throw Acc Short,Throw On The Run,Throw Power,Throw Under Pressure,Total Salary,Toughness,Trucking,Weight,Years Pro,Zone Coverage,birthDate,collegeName,displayName,height,nflId,nopunctuationname_x,nopunctuationname_y,position,updatedName,updatedName2_x,updatedName2_y,weight
1772,83,27,72,66,49,64,12,20,45,25,47,35,Cal Poly SLO,5,55,Right,73,68,75,87,48,42,69,19,15,15,15,52,6,63,45,45,45,6,66,MLB,53,33,73,13,45,45,45,10," $ 970,000.00 ",24,83,40,91,45,73,85,Chargers,6,6,6,6,25,16," $ 2,080,000.00 ",89,46,240,3,67,1991-08-15,Cal Poly,Nick Dzubnar,73,2553877,Nick Dzubnar,Nick Dzubnar,ILB,Nick Dzubnar,Nick Dzubnar,Nick Dzubnar,240
1773,85,25,81,80,68,48,18,48,72,74,79,48,Notre Dame,53,50,Right,77,45,69,91,83,62,79,14,11,25,54,20,58,73,55,51,54,25,25,TE,44,25,52,64,73,68,72,63, $ -   ,70,79,58,86,60,68,40,Jaguars,25,30,35,21,25,15," $ 630,000.00 ",75,56,258,3,25,1993-04-09,Notre Dame,Ben Koyack,77,2552396,Ben Koyack,Ben Koyack,TE,Ben Koyack,Ben Koyack,Ben Koyack,258
1774,79,25,54,58,15,25,12,9,40,10,22,19,Wash. St.,5,15,Right,76,35,76,90,66,12,35,20,22,10,51,9,5,65,71,70,72,6,30,LG,15,10,35,12,81,80,80,10," $ 240,000.00 ",12,66,10,89,10,84,42,Lions,6,6,6,6,22,10," $ 2,580,000.00 ",95,23,305,2,12,1993-04-09,Notre Dame,Ben Koyack,77,2552396,Ben Koyack,Joe Dahl,TE,Ben Koyack,Ben Koyack,Joe Dahl,258
1775,89,22,84,55,83,37,23,73,84,55,69,67,Wyoming,50,28,Right,73,49,55,95,23,78,82,13,12,73,57,36,58,65,59,36,41,20,13,HB,17,30,52,53,44,27,31,65, $ -   ,53,88,72,88,71,76,51,Bengals,18,22,28,27,36,11," $ 555,000.00 ",83,85,219,1,44,1995-11-09,Wyoming,Brian Hill,73,2558112,Brian Hill,Brian Hill,HB,Brian Hill,Brian Hill,Brian Hill,219
1776,79,22,70,46,13,77,12,10,26,10,30,12,UCLA,2,65,Right,77,76,81,84,92,17,76,12,14,10,22,22,3,62,45,45,45,6,46,LE,70,10,77,12,45,45,45,10, $ -   ,12,70,11,79,29,80,78,Titans,6,6,6,6,13,17," $ 1,710,000.00 ",86,26,292,0,33,1995-11-09,Wyoming,Brian Hill,73,2558112,Brian Hill,Matt Dickerson,HB,Brian Hill,Brian Hill,Matt Dickerson,219
1777,79,29,62,97,15,92,12,10,55,20,35,10,Missouri So. State,2,56,Right,73,77,90,87,98,10,78,11,17,10,20,15,3,89,45,45,45,6,97,LE,77,10,85,35,45,45,45,10," $ 15,220,000.00 ",15,59,10,69,10,96,88,Ravens,6,6,6,6,14,14," $ 37,275,000.00 ",76,25,340,5,29,1989-02-21,Missouri Southern,Brandon Williams,73,2541302,Brandon Williams,Brandon Williams,DT,Brandon Williams,Brandon Williams,Brandon Williams,336
1778,81,29,57,70,10,32,12,8,35,15,29,15,South Dakota,5,30,Right,77,40,80,94,79,10,79,15,27,10,78,11,5,69,72,70,73,6,21,RG,40,10,45,15,73,73,68,15," $ 50,000.00 ",15,70,10,86,10,90,35,Vikings,6,6,6,6,31,10," $ 850,000.00 ",85,19,308,6,11,1989-05-10,Pittsburgh,Jabaal Sheard,75,2495228,Jabaal Sheard,Tom Compton,DE,Jabaal Sheard,Jabaal Sheard,Tom Compton,268
1779,87,31,76,75,48,84,31,20,55,46,60,30,SMU,4,65,Right,80,77,74,85,92,50,84,40,45,10,14,25,8,77,45,45,45,6,75,LE,79,35,85,15,45,45,45,15," $ 1,400,000.00 ",45,84,45,79,65,85,73,Colts,35,40,45,10,70,26," $ 2,600,000.00 ",88,75,295,5,29,1987-07-14,Southern Methodist,Margus Hunt,80,2539310,Margus Hunt,Margus Hunt,DT,Margus Hunt,Margus Hunt,Margus Hunt,295
1780,82,28,69,82,19,75,12,10,45,15,35,11,Mississippi St.,4,63,Right,77,72,78,88,95,10,75,11,17,10,18,24,8,77,45,45,45,6,82,RE,81,10,80,15,45,45,45,15," $ 6,000,000.00 ",15,70,10,74,35,77,85,Colts,6,6,6,6,14,16," $ 11,800,000.00 ",80,25,273,4,29,1990-07-15,Mississippi State,Denico Autry,77,2550646,Denico Autry,Denico Autry,DT,Denico Autry,Denico Autry,Denico Autry,285
1781,89,23,74,62,36,80,13,25,28,27,33,30,Ohio State,4,66,Right,76,81,77,89,94,29,85,13,17,10,17,22,8,75,45,45,45,6,62,RE,78,21,82,13,45,45,45,15," $ 1,250,000.00 ",24,83,21,81,28,85,79,Colts,6,6,6,6,20,15," $ 4,366,100.00 ",88,26,265,0,31,1995-01-30,Ohio State,Tyquan Lewis,75,2560791,Tyquan Lewis,Tyquan Lewis,DT,Tyquan Lewis,Tyquan Lewis,Tyquan Lewis,277
1782,88,23,72,51,51,74,12,31,47,31,40,27,Temple,26,63,Right,77,76,80,78,77,43,77,12,16,10,32,24,33,69,45,45,45,6,51,DT,71,18,75,42,45,45,45,37," $ 90,000.00 ",33,74,38,83,51,89,79,49ers,6,6,6,6,23,10," $ 2,513,046.00 ",85,52,280,0,29,1995-01-30,Ohio State,Tyquan Lewis,75,2560791,Tyquan Lewis,Jullian Taylor,DT,Tyquan Lewis,Tyquan Lewis,Jullian Taylor,277
1783,90,22,83,75,34,79,12,10,48,43,53,25,Florida,10,55,Right,73,87,86,80,40,37,91,20,21,10,26,48,18,77,45,45,45,6,75,MLB,64,42,86,26,45,45,45,28," $ 6,150,000.00 ",46,85,26,91,42,83,86,Lions,6,6,6,6,17,10," $ 11,015,000.00 ",78,32,238,1,54,1995-11-16,North Texas,Jeff Wilson,72,2560938,Jeff Wilson,Jarrad Davis,RB,Jeff Wilson,Jeff Wilson,Jarrad Davis,194
1784,82,22,60,53,12,19,15,5,28,15,20,15,New Mexico,12,10,Right,71,16,16,83,7,13,31,79,92,10,15,11,14,73,17,17,17,15,17,K,10,10,23,14,17,16,16,16," $ 90,000.00 ",15,77,11,81,10,37,27,Dolphins,15,20,25,15,24,16," $ 2,506,201.00 ",53,10,185,0,17,1995-11-16,North Texas,Jeff Wilson,72,2560938,Jeff Wilson,Jason Sanders,RB,Jeff Wilson,Jeff Wilson,Jason Sanders,194
1785,84,27,68,74,10,21,12,5,40,10,25,10,Oregon,5,10,Right,75,20,80,87,55,10,69,21,23,10,77,11,5,64,69,70,68,6,28,C,10,10,37,12,72,71,72,10," $ 1,000,000.00 ",12,71,10,83,10,78,25,Bears,6,6,6,6,20,13," $ 3,000,000.00 ",85,20,303,3,12,1991-08-12,North Carolina State,David Amerson,6-1,2540170,David Amerson,Hroniss Grasu,CB,David Amerson,David Amerson,Hroniss Grasu,205
1786,73,27,65,66,10,10,12,12,45,10,29,22,Rice,10,10,Right,74,15,10,94,9,10,65,88,92,10,10,12,10,79,16,10,10,10,10,K,10,10,10,12,24,10,10,10, $ -   ,12,74,10,84,10,44,35,Steelers,27,33,37,8,29,20," $ 2,914,000.00 ",49,15,185,4,12,1991-03-16,Rice,Chris Boswell,74,2550545,Chris Boswell,Chris Boswell,K,Chris Boswell,Chris Boswell,Chris Boswell,185
1787,80,27,69,98,15,10,12,5,39,15,45,10,Wisconsin,5,10,Right,76,20,95,98,72,10,74,22,22,10,93,12,5,96,91,86,92,6,10,C,10,10,15,12,94,94,92,10," $ 6,370,000.00 ",12,56,10,95,10,93,33,Cowboys,6,6,6,6,26,10," $ 39,190,000.00 ",98,25,318,5,12,1991-03-18,Eastern Kentucky,Jordan Berry,77,2553348,Jordan Berry,Travis Frederick,P,Jordan Berry,Jordan Berry,Travis Frederick,195
1788,76,27,59,65,10,25,18,11,35,10,32,21,E. Kentucky,10,12,Right,77,19,33,88,4,12,56,84,91,10,14,13,10,79,33,16,19,16,27,P,12,10,35,12,33,16,16,10, $ -   ,12,74,15,90,15,55,27,Steelers,20,25,25,18,40,15," $ 1,887,000.00 ",55,10,195,3,12,1991-03-18,Eastern Kentucky,Jordan Berry,77,2553348,Jordan Berry,Jordan Berry,P,Jordan Berry,Jordan Berry,Jordan Berry,195
1789,86,26,80,54,36,74,12,14,40,40,46,29,West Georgia,6,69,Right,75,78,81,91,49,37,73,19,20,12,21,50,10,67,45,45,45,6,54,ROLB,76,10,76,14,45,45,45,20," $ 200,000.00 ",36,81,30,87,40,82,76,Jets,6,6,6,6,34,10," $ 2,557,000.00 ",84,33,248,1,62,1992-08-20,Portland State,Kameron Canaday,76,2556421,Kameron Canaday,Dylan Donahue,LS,Kameron Canaday,Kameron Canaday,Dylan Donahue,245
1790,72,36,67,72,10,33,18,11,40,10,25,21,Nebraska,10,10,Right,73,12,19,85,4,10,37,95,91,10,19,12,10,84,17,17,17,27,10,P,10,10,30,12,19,19,19,10," $ 4,000,000.00 ",12,71,10,85,10,50,33,Ravens,38,44,48,32,47,30," $ 17,250,000.00 ",65,16,222,12,12,1982-08-13,Nebraska,Sam Koch,73,2506969,Sam Koch,Sam Koch,P,Sam Koch,Sam Koch,Sam Koch,222
1791,78,32,66,73,22,63,12,26,67,44,58,40,Tennessee,35,55,Right,76,60,55,90,46,10,48,18,29,10,40,15,40,41,56,40,50,10,35,TE,60,15,62,15,50,35,40,45," $ 700,000.00 ",42,67,10,75,25,64,65,Ravens,10,10,10,10,22,13," $ 3,400,000.00 ",78,33,233,9,20,1986-04-26,Tennessee,Morgan Cox,76,2508008,Morgan Cox,Morgan Cox,LS,Morgan Cox,Morgan Cox,Morgan Cox,233
1792,82,28,84,68,83,17,78,73,56,62,67,77,Baylor,30,10,Right,74,22,51,73,3,80,85,22,19,25,39,27,40,71,28,16,20,80,22,QB,10,15,27,61,45,36,37,50," $ 100,000.00 ",43,85,78,95,54,55,35,Ravens,71,73,77,81,92,82," $ 1,000,000.00 ",88,41,222,6,31,1990-02-12,Baylor,Robert Griffin III,74,2533033,Robert Griffin III,Robert Griffin III,QB,Robert Griffin III,Robert Griffin III,Robert Griffin III,213
1793,89,23,91,65,82,39,22,70,66,70,78,74,South Carolina,71,11,Right,71,15,45,88,10,79,85,22,23,81,25,16,66,65,38,19,21,18,21,WR,11,16,37,63,44,21,26,67," $ 550,000.00 ",75,87,78,89,36,72,26,Rams,22,27,29,24,36,17," $ 2,840,000.00 ",78,27,207,2,24,1995-03-07,South Carolina,Pharoh Cooper,71,2555419,Pharoh Cooper,Pharoh Cooper,WR,Pharoh Cooper,Pharoh Cooper,Pharoh Cooper,207
1794,86,27,72,85,59,74,12,16,55,10,55,31,Missouri,5,63,Right,75,84,80,90,44,48,78,30,30,10,20,50,5,76,45,45,45,6,85,LE,77,49,83,12,45,45,45,10," $ 1,600,000.00 ",15,81,45,84,52,69,79,Cardinals,6,6,6,6,35,18," $ 3,600,000.00 ",80,51,260,3,59,1991-03-13,Missouri,Markus Golden,75,2552273,Markus Golden,Markus Golden,OLB,Markus Golden,Markus Golden,Markus Golden,260
1795,77,27,54,75,15,25,12,7,25,10,25,12,Alabama,5,10,Right,77,12,82,92,78,10,68,25,25,10,57,15,5,72,73,68,75,6,20,RG,10,10,24,12,79,74,79,10," $ 560,000.00 ",12,61,10,85,10,91,39,Seahawks,6,6,6,6,30,15," $ 800,000.00 ",77,25,339,5,20,1991-03-13,Missouri,Markus Golden,75,2552273,Markus Golden,DJ Fluker,OLB,Markus Golden,Markus Golden,D.J. Fluker,260
1796,91,22,90,52,69,24,22,62,73,79,83,63,Virginia Tech,78,10,Right,74,24,45,89,84,67,85,20,20,70,25,20,77,70,40,15,20,26,20,WR,10,17,32,73,39,12,21,76," $ 70,000.00 ",83,88,62,90,41,61,28,Dolphins,26,30,36,38,39,19," $ 2,478,301.00 ",77,31,198,1,27,1996-02-09,Virginia Tech,Isaiah Ford,74,2558071,Isaiah Ford,Isaiah Ford,WR,Isaiah Ford,Isaiah Ford,Isaiah Ford,195
1797,82,25,68,66,29,79,12,10,45,15,33,10,Ohio State,4,78,Right,74,73,82,86,96,33,82,11,17,10,12,15,8,69,45,45,45,6,66,DT,61,10,78,15,45,45,45,15," $ 280,000.00 ",15,71,35,73,37,79,76,Jaguars,6,6,6,6,14,15," $ 1,800,000.00 ",77,35,287,3,29,1993-02-24,Alabama,Gehrig Dieter,75,2559066,Gehrig Dieter,Michael Bennett,WR,Gehrig Dieter,Gehrig Dieter,Michael Bennett,208
1798,84,23,76,53,62,46,15,53,70,71,72,49,East Carolina,48,17,Right,78,27,61,87,80,61,73,12,17,18,64,14,54,64,60,57,57,6,22,TE,17,17,43,60,64,61,62,59, $ -   ,70,75,58,83,59,66,42,Cardinals,6,6,6,6,30,5," $ 480,000.00 ",76,60,257,2,21,1993-02-24,Alabama,Gehrig Dieter,75,2559066,Gehrig Dieter,Bryce Williams,WR,Gehrig Dieter,Gehrig Dieter,Bryce Williams,208
1799,83,31,82,87,30,92,12,19,45,30,45,24,Nebraska,3,69,Right,76,90,90,93,93,30,80,58,66,10,40,31,7,94,45,45,45,6,87,DT,87,25,88,20,45,45,45,15, $ -   ,25,72,33,94,25,98,91,Rams,6,6,6,6,28,15," $ 14,000,000.00 ",98,25,313,8,48,1987-01-06,Memphis,Clinton McDonald,74,89758,Clinton McDonald,Ndamukong Suh,DT,Clinton McDonald,Clinton McDonald,Ndamukong Suh,297
1800,85,31,65,74,20,67,12,19,22,26,32,24,Memphis,3,60,Right,74,66,87,86,98,20,64,20,20,10,37,22,7,76,45,45,45,6,74,RE,82,24,73,25,45,45,45,15," $ 1,000,000.00 ",15,74,25,78,25,88,80,Broncos,6,6,6,6,36,14," $ 3,000,000.00 ",87,22,297,9,29,1987-01-06,Memphis,Clinton McDonald,74,89758,Clinton McDonald,Clinton McDonald,DT,Clinton McDonald,Clinton McDonald,Clinton McDonald,297
1801,90,31,82,70,56,56,10,40,66,35,47,55,Wisconsin,10,48,Right,70,77,65,90,42,44,77,20,20,61,20,57,10,68,35,35,35,6,70,FS,60,64,76,15,35,35,35,10, $ -   ,55,85,54,83,25,62,69,Eagles,6,6,6,6,25,14," $ 6,500,000.00 ",85,60,200,9,64,1987-01-06,Memphis,Clinton McDonald,74,89758,Clinton McDonald,Chris Maragos,DT,Clinton McDonald,Clinton McDonald,Chris Maragos,297
1802,89,25,91,73,79,45,20,78,85,71,74,76,Arkansas St.,63,10,Right,70,15,30,88,21,85,87,25,25,82,32,11,71,77,36,21,26,6,47,HB,10,15,45,60,40,25,28,78, $ -   ,74,88,81,90,64,69,27,Seahawks,6,10,15,10,27,17," $ 630,000.00 ",78,57,187,2,16,1993-08-15,Arkansas State,J.D. McKissic,70,2556440,JD McKissic,JD McKissic,RB,J.D. McKissic,J.D. McKissic,J.D. McKissic,195
1803,78,28,63,80,28,78,12,10,45,15,37,15,LSU,3,55,Right,74,78,87,92,96,25,69,21,25,10,37,20,7,79,45,45,45,6,80,DT,74,10,80,25,45,45,45,15," $ 1,900,000.00 ",15,68,30,79,35,89,87,Titans,6,6,6,6,19,10," $ 2,100,000.00 ",74,45,315,5,35,1989-12-28,LSU,Bennie Logan,6-2,2540163,Bennie Logan,Bennie Logan,NT,Bennie Logan,Bennie Logan,Bennie Logan,315
1804,78,26,71,51,28,77,12,10,45,15,32,11,Maryland,2,46,Right,75,74,78,88,96,20,71,25,25,10,28,20,3,69,45,45,45,6,51,DT,70,10,78,25,45,45,45,11, $ -   ,15,67,21,73,25,92,76,Texans,6,6,6,6,19,10," $ 630,000.00 ",78,41,319,3,25,1991-12-14,Maryland,Darius Kilgo,75,2552326,Darius Kilgo,Darius Kilgo,DT,Darius Kilgo,Darius Kilgo,Darius Kilgo,320
1805,79,24,70,78,24,75,12,10,32,14,29,15,Penn State,3,60,Right,76,80,79,89,94,17,75,17,17,9,19,22,6,74,45,45,44,6,78,LE,77,13,79,15,45,45,45,13," $ 2,300,000.00 ",16,64,17,83,25,83,83,Titans,6,6,6,6,23,12," $ 5,660,000.00 ",89,29,314,2,29,1994-05-08,Penn State,Austin Johnson,76,2556368,Austin Johnson,Austin Johnson,NT,Austin Johnson,Austin Johnson,Austin Johnson,314
1806,87,25,81,69,35,72,12,15,55,35,47,25,Georgia Tech,4,76,Right,75,75,77,87,92,40,88,35,39,10,17,57,8,73,45,45,45,6,69,ROLB,67,45,80,35,45,45,45,15," $ 1,060,000.00 ",40,85,45,82,40,73,78,49ers,6,6,6,6,27,16," $ 1,750,000.00 ",80,45,252,4,62,1993-01-17,Georgia Tech,Jeremiah Attaochu,75,2543717,Jeremiah Attaochu,Jeremiah Attaochu,OLB,Jeremiah Attaochu,Jeremiah Attaochu,Jeremiah Attaochu,252
1807,90,26,87,63,73,42,18,62,74,81,78,62,J. Madison,52,10,Right,77,15,57,89,85,67,89,15,19,35,42,18,57,71,62,57,61,6,26,TE,10,25,28,68,55,54,50,62," $ 200,000.00 ",82,86,53,86,58,62,39,Bears,6,10,15,10,37,10," $ 705,000.00 ",79,52,247,3,24,1992-05-26,James Madison,Daniel Brown,77,2553900,Daniel Brown,Daniel Brown,TE,Daniel Brown,Daniel Brown,Daniel Brown,247
1808,81,28,68,94,15,89,12,10,35,15,30,10,Regina,4,69,Right,77,80,89,93,96,10,81,25,25,10,19,24,8,86,45,45,45,6,94,LE,83,15,85,15,45,45,45,15," $ 7,500,000.00 ",15,64,10,83,35,87,84,Bears,6,6,6,6,26,14," $ 45,100,000.00 ",73,20,336,6,29,1989-11-16,"Regina, Can.",Akiem Hicks,76,2533433,Akiem Hicks,Akiem Hicks,DT,Akiem Hicks,Akiem Hicks,Akiem Hicks,352
1809,86,24,76,69,28,80,12,12,26,17,36,22,Florida,3,61,Right,74,80,84,89,90,29,84,19,21,9,14,22,6,74,44,44,45,6,69,RE,75,22,77,17,44,45,44,13," $ 820,000.00 ",20,75,25,82,31,80,82,Bears,6,6,6,6,22,16," $ 3,410,000.00 ",87,38,290,2,29,1993-10-22,Florida,Jonathan Bullard,75,2555335,Jonathan Bullard,Jonathan Bullard,DE,Jonathan Bullard,Jonathan Bullard,Jonathan Bullard,296
1810,83,21,62,55,46,75,12,22,42,29,39,31,Delaware,25,57,Right,76,76,79,88,98,37,75,10,17,10,31,20,32,68,45,45,45,6,55,DT,73,11,76,40,45,45,45,36," $ 290,000.00 ",24,74,31,80,47,87,78,Bears,6,6,6,6,23,14," $ 2,714,489.00 ",87,54,306,0,28,1996-09-14,Delaware,Bilal Nichols,75,2560821,Bilal Nichols,Bilal Nichols,DT,Bilal Nichols,Bilal Nichols,Bilal Nichols,313
1811,77,24,73,72,15,35,12,5,40,10,35,10,Florida,5,10,Right,77,25,85,82,74,10,80,6,13,10,86,18,5,76,73,74,71,6,25,LT,10,10,32,12,86,85,85,10," $ 1,180,000.00 ",12,68,10,92,10,88,45,Cardinals,6,6,6,6,10,12," $ 11,075,288.00 ",87,21,307,3,12,1993-12-28,Mississippi State,Will Redmond,71,2555545,Will Redmond,DJ Humphries,S,Will Redmond,Will Redmond,D.J. Humphries,186
1812,92,24,90,54,61,36,10,55,57,39,58,65,Mississippi St.,11,33,Right,72,49,45,87,26,74,88,17,18,56,15,73,16,68,33,34,33,10,54,CB,26,78,79,27,34,34,33,26, $ -   ,40,91,67,90,29,61,43,Chiefs,10,10,10,10,27,10," $ 1,200,000.00 ",73,25,186,2,72,1993-12-28,Mississippi State,Will Redmond,71,2555545,Will Redmond,Will Redmond,S,Will Redmond,Will Redmond,Will Redmond,186
1813,88,23,77,55,78,34,26,75,89,65,66,73,LSU,44,11,Right,73,38,48,89,31,79,78,12,17,50,53,10,53,65,58,36,39,16,18,HB,16,12,41,49,47,35,38,60," $ 10,000.00 ",61,83,72,81,80,75,36,Chiefs,10,15,20,23,25,17," $ 1,710,000.00 ",83,80,229,0,20,1995-04-15,Louisiana State,Darrel Williams,71,2560935,Darrel Williams,Darrel Williams,RB,Darrel Williams,Darrel Williams,Darrel Williams,224
1814,77,28,63,64,10,16,17,10,38,10,35,20,Boston College,10,10,Right,75,22,22,95,4,10,65,84,93,10,16,12,10,79,19,19,19,20,19,P,10,10,37,12,22,17,17,10, $ -   ,12,63,10,84,10,49,31,Vikings,21,21,25,20,35,14," $ 1,565,000.00 ",66,10,188,6,31,1990-01-26,Mississippi,Brandon Bolden,71,2532797,Brandon Bolden,Ryan Quigley,RB,Brandon Bolden,Brandon Bolden,Ryan Quigley,220
1815,89,28,86,76,79,48,18,63,85,66,60,59,Ole Miss,40,10,Left,71,45,61,86,38,75,90,32,25,79,63,13,48,68,50,27,32,10,25,HB,10,20,60,60,62,45,46,55," $ 90,000.00 ",65,87,82,85,85,74,54,Patriots,10,10,10,10,36,17," $ 790,000.00 ",85,83,220,6,25,1990-01-26,Mississippi,Brandon Bolden,71,2532797,Brandon Bolden,Brandon Bolden,RB,Brandon Bolden,Brandon Bolden,Brandon Bolden,220
1816,77,32,61,88,10,27,12,10,40,15,12,20,Oregon State,5,10,Right,74,20,83,95,67,10,25,14,9,10,58,9,5,79,80,80,81,6,31,LG,10,10,48,15,80,80,77,15, $ -   ,15,57,10,88,10,88,25,Falcons,6,6,6,6,29,13," $ 4,500,000.00 ",90,10,303,9,11,1986-05-15,San Diego,Josh Johnson,6-3,264,Josh Johnson,Andy Levitre,QB,Josh Johnson,Josh Johnson,Andy Levitre,219
1817,84,23,78,52,43,75,12,24,52,46,57,39,Louisville,6,53,Right,72,84,74,93,55,37,77,14,19,10,14,55,12,64,45,45,45,6,52,MLB,64,38,80,19,45,45,45,22, $ -   ,42,77,24,89,39,73,83,Steelers,6,6,6,6,24,10," $ 1,050,000.00 ",87,34,233,1,64,1995-03-17,Richmond,Kyle Lauletta,74,2560786,Kyle Lauletta,Keith Kelsey Jr,QB,Kyle Lauletta,Kyle Lauletta,Keith Kelsey Jr,219
1818,89,21,79,52,34,75,12,17,43,27,45,28,Texas,5,55,Right,75,82,85,87,45,52,88,12,16,10,24,54,5,70,45,45,45,6,52,ROLB,63,46,83,13,45,45,45,15," $ 920,000.00 ",24,87,41,93,31,80,79,Bengals,6,6,6,6,19,13," $ 3,564,951.00 ",83,39,240,0,60,1996-11-15,Texas,Malik Jefferson,74,2560762,Malik Jefferson,Malik Jefferson,LB,Malik Jefferson,Malik Jefferson,Malik Jefferson,240
1819,88,25,81,75,80,40,18,71,87,64,65,64,S. Dakota St.,42,20,Right,71,20,47,88,34,81,90,14,25,61,49,14,50,70,67,45,49,15,22,HB,10,10,42,56,48,37,39,57," $ 170,000.00 ",58,87,71,87,81,78,39,Lions,15,20,25,10,31,16," $ 750,000.00 ",73,83,221,3,19,1992-09-13,Georgia Tech,Darren Waller,78,2552408,Darren Waller,Zach Zenner,TE,Darren Waller,Darren Waller,Zach Zenner,255
1820,90,29,89,93,81,65,26,79,67,70,79,84,Tennessee,10,59,Right,72,86,68,90,29,87,93,12,22,60,23,91,10,96,35,35,35,15,93,SS,46,87,85,20,35,35,35,20," $ 20,000,000.00 ",77,90,83,85,45,68,79,Chiefs,10,10,15,15,20,16," $ 57,000,000.00 ",92,55,212,8,95,1988-12-29,Tennessee,Eric Berry,6-0,496723,Eric Berry,Eric Berry,SS,Eric Berry,Eric Berry,Eric Berry,212
1821,81,27,58,66,15,74,12,10,40,15,32,10,CSU-Pueblo,3,51,Right,76,75,86,92,98,15,69,16,15,10,36,15,7,68,45,45,45,6,66,RE,76,16,74,15,45,45,45,15," $ 1,500,000.00 ",15,64,12,74,27,87,76,Jets,6,6,6,6,20,10," $ 8,900,000.00 ",75,25,332,5,20,1991-05-09,Colorado State-Pueblo,Mike Pennel,76,2550242,Mike Pennel,Mike Pennel,DT,Mike Pennel,Mike Pennel,Mike Pennel,332
1822,92,25,91,60,74,52,16,66,75,30,53,76,Texas AM,23,26,Right,72,59,45,91,26,79,84,17,18,56,15,71,30,69,10,34,33,12,60,CB,24,72,76,36,16,34,33,40," $ 670,000.00 ",26,93,73,90,51,69,54,Cardinals,8,10,15,15,27,10," $ 3,145,000.00 ",88,49,200,2,68,1992-09-09,Texas A&M,Brandon Williams,72,2556371,Brandon Williams,Brandon Williams,CB,Brandon Williams,Brandon Williams,Brandon Williams,200
1823,74,25,64,56,14,25,12,8,22,26,28,18,Wisconsin,7,10,Right,77,38,76,82,69,13,69,22,20,10,77,12,13,63,71,70,72,6,10,LT,10,10,31,47,71,68,71,23, $ -   ,24,57,10,80,10,80,30,Titans,6,6,6,6,18,10," $ 1,050,000.00 ",78,24,316,2,12,1992-09-09,Texas A&M,Brandon Williams,72,2556371,Brandon Williams,Tyler Marz,CB,Brandon Williams,Brandon Williams,Tyler Marz,200
1824,82,25,72,59,15,44,10,15,63,43,66,11,Old Dominion,38,16,Right,74,59,68,92,45,10,61,14,11,10,53,22,43,43,59,40,50,10,13,TE,24,10,41,42,50,35,40,48, $ -   ,45,66,10,83,15,72,49,Eagles,10,10,10,10,10,10," $ 630,000.00 ",79,20,249,3,19,1992-09-09,Texas A&M,Brandon Williams,72,2556371,Brandon Williams,Rick Lovato,CB,Brandon Williams,Brandon Williams,Rick Lovato,200
1825,75,28,54,72,42,23,57,24,61,10,25,20,N.C. State,10,10,Right,78,15,21,93,7,32,65,21,22,10,11,10,10,72,20,19,14,69,18,QB,10,10,21,12,20,11,11,10," $ 2,500,000.00 ",12,69,30,90,45,59,30,Cardinals,75,77,82,75,93,79," $ 3,500,000.00 ",85,34,225,5,16,1989-12-12,North Carolina State,Mike Glennon,79,2539275,Mike Glennon,Mike Glennon,QB,Mike Glennon,Mike Glennon,Mike Glennon,225
1826,89,27,83,69,52,68,12,20,53,50,59,35,Penn State,6,47,Right,72,76,77,89,45,51,77,17,14,10,17,48,15,69,45,45,45,6,69,MLB,60,49,76,25,45,45,45,25, $ -   ,47,85,37,91,61,84,83,Dolphins,6,6,6,6,28,10," $ 705,000.00 ",83,53,233,3,60,1991-05-25,Southern Connecticut State,Jerome Cunningham,75,2551359,Jerome Cunningham,Mike Hull,TE,Jerome Cunningham,Jerome Cunningham,Mike Hull,250
1827,89,27,83,69,52,68,12,20,53,50,59,35,Penn State,6,47,Right,72,76,77,89,45,51,77,17,14,10,17,48,15,69,45,45,45,6,69,MLB,60,49,76,25,45,45,45,25, $ -   ,47,85,37,91,61,84,83,Dolphins,6,6,6,6,28,10," $ 705,000.00 ",83,53,233,3,60,1991-05-25,Penn State,Mike Hull,72,2552317,Mike Hull,Mike Hull,MLB,Mike Hull,Mike Hull,Mike Hull,232
1828,89,24,86,63,76,27,22,66,69,71,76,62,Michigan St.,73,11,Right,73,15,45,90,13,71,86,22,23,35,25,16,75,65,42,19,21,6,21,WR,11,16,34,61,47,23,29,74," $ 100,000.00 ",82,89,70,88,54,69,29,49ers,6,10,15,10,27,17," $ 2,440,000.00 ",81,69,208,2,24,1993-12-23,Louisiana State,Corey Thompson,73,2561107,Corey Thompson,Aaron Burbridge,LB,Corey Thompson,Corey Thompson,Aaron Burbridge,222
