, Signing Bonus , Total Salary ,Acceleration,Age,Agility,Awareness,BC Vision,Block Shedding,Break Sack,Break Tackle,Carrying,Catch,Catch in Traffic,College,Deep Route Running,Elusiveness,Finesse Moves,Handedness,Height,Hit Power,Impact Blocking,Injury,Jersey #,Juke Move,Jumping,Kick Accuracy,Kick Power,Kick Return,Lead Block,Man Coverage,Medium Route Running,Overall,Pass Block,Pass Block Finesse,Pass Block Power,Play Recognition,Playaction,Position,Power Moves,Press,Pursuit,Release,Run Block,Run Block Finesse,Run Block Power,Short Route Runing,Spec. Catch,Speed,Spin Move,Stamina,Stiff Arm,Strength,Tackle,Team,Throw Accuracy Deep,Throw Accuracy Mid,Throw Accuracy Short,Throw Power,Throw Under Pressure,Throw on the Run,Toughness,Trucking,Weight,Years Pro,Zone Coverage,birthDate,collegeName,displayName,height,nflId,nopunctuationname_x,nopunctuationname_y,position,updatedName,updatedName2_x,updatedName2_y,weight
1434," $ 760,000.00 "," $ 3,325,109.00 ",92,22,85,57,56,54,15,51,61,62,55,Boston College,20,61,40,Right,73,71,59,86,41,70,83,12,19,40,19,72,26,70,35,35,35,57,6,CB,28,80,77,38,35,35,35,31,53,90,64,92,37,55,61,Broncos,6,6,6,22,13,6,76,32,190,0,77,1996-02-20,Boston College,Isaac Yiadom,73,2560946,Isaac Yiadom,Isaac Yiadom,DB,Isaac Yiadom,Isaac Yiadom,Isaac Yiadom,190
1435," $ 600,000.00 "," $ 2,850,000.00 ",84,32,74,72,39,76,12,18,55,47,22,Marshall,5,33,51,Right,74,80,80,91,50,48,71,25,25,10,20,54,5,73,45,45,45,72,6,LOLB,64,55,81,20,45,45,45,15,20,77,42,86,44,76,79,Ravens,6,6,6,34,12,6,85,53,250,8,68,1986-06-04,Marshall,Albert McClellan,74,496814,Albert McClellan,Albert McClellan,OLB,Albert McClellan,Albert McClellan,Albert McClellan,235
1436," $ 680,000.00 "," $ 3,100,364.00 ",90,21,86,62,77,24,23,77,82,70,68,Miami,56,79,10,Right,70,24,32,87,32,88,77,12,18,76,42,15,64,72,57,37,42,17,15,HB,10,15,37,57,30,20,26,68,64,87,81,89,79,65,31,Bengals,15,20,25,26,20,15,77,66,205,0,20,1997-03-29,Miami (Fla.),Mark Walton,5-10,2560915,Mark Walton Jr,Mark Walton Jr,HB,Mark Walton Jr,Mark Walton Jr,Mark Walton Jr,200
1437," $ 610,000.00 "," $ 3,025,218.00 ",87,21,82,49,35,74,12,25,39,43,28,Florida State,4,32,76,Right,77,77,86,86,75,35,93,12,19,10,18,26,8,70,45,45,45,49,6,RE,71,26,81,16,45,45,45,15,25,84,26,80,30,74,79,Eagles,6,6,6,20,18,6,81,27,251,0,38,1997-03-29,Miami (Fla.),Mark Walton,5-10,2560915,Mark Walton Jr,Josh Sweat,HB,Mark Walton Jr,Mark Walton Jr,Josh Sweat,200
1438," $ 620,000.00 "," $ 3,035,891.00 ",86,21,77,53,41,69,12,26,49,46,37,N.C. State,27,33,74,Right,74,84,82,88,95,41,79,15,16,12,33,25,31,68,45,45,45,53,6,LE,67,21,77,40,45,45,45,35,40,77,32,84,42,89,75,49ers,6,6,6,26,11,6,86,42,280,0,38,1997-03-29,Miami (Fla.),Mark Walton,5-10,2560915,Mark Walton Jr,Kentavius Street,HB,Mark Walton Jr,Mark Walton Jr,Kentavius Street,200
1439," $ 270,000.00 "," $ 2,688,381.00 ",85,23,77,56,33,74,12,15,53,50,30,Maryland,5,30,56,Right,72,87,72,90,56,36,83,11,16,10,19,66,6,66,45,45,45,56,6,MLB,63,54,82,20,45,45,45,10,26,83,30,85,36,75,79,Panthers,6,6,6,30,12,6,86,38,229,0,72,1995-01-14,Maryland,Jermaine Carter,72,2561093,Jermaine Carter Jr,Jermaine Carter Jr,LB,Jermaine Carter Jr,Jermaine Carter Jr,Jermaine Carter Jr,225
1440," $ 70,000.00 "," $ 2,489,394.00 ",91,24,92,51,60,53,21,47,55,55,44,W. Carolina,10,65,38,Right,69,65,47,89,27,79,93,12,17,40,15,75,10,69,35,35,35,51,29,CB,34,72,79,15,35,35,35,20,46,95,71,88,10,53,60,Patriots,20,31,40,52,27,35,80,16,178,0,71,1994-04-17,Mississippi,Cody Core,75,2555331,Cody Core,Keion Crossen,WR,Cody Core,Cody Core,Keion Crossen,205
1441, $ -   ," $ 1,710,000.00 ",89,22,80,48,62,58,10,32,58,66,60,Temple,10,64,46,Right,70,74,54,88,36,68,83,12,17,66,19,65,17,62,35,35,35,48,6,FS,37,65,76,21,35,35,35,25,58,84,64,90,30,57,69,Giants,6,6,6,25,19,6,85,29,205,0,73,1996-04-27,Temple,Sean Chandler,70,2561017,Sean Chandler,Sean Chandler,DB,Sean Chandler,Sean Chandler,Sean Chandler,205
1442, $ -   ," $ 1,710,000.00 ",79,22,52,51,16,29,12,9,31,28,14,BYU,5,18,17,Right,72,33,74,94,73,11,75,10,12,9,77,12,5,59,70,71,67,19,6,C,19,10,31,15,72,73,70,13,14,60,10,82,19,86,35,Chiefs,6,6,6,24,14,6,87,27,290,0,14,1996-04-27,Temple,Sean Chandler,70,2561017,Sean Chandler,Tejan Koroma,DB,Sean Chandler,Sean Chandler,Tejan Koroma,205
1443," $ 3,620,000.00 "," $ 14,536,000.00 ",90,25,87,94,55,88,12,27,59,49,40,South Carolina,5,42,77,Right,77,86,93,82,90,55,89,20,21,10,28,54,5,91,45,45,45,94,6,ROLB,89,35,92,15,45,45,45,15,44,87,50,84,60,84,85,Texans,6,6,6,35,17,6,79,54,270,4,64,1993-02-14,South Carolina,Jadeveon Clowney,77,2543456,Jadeveon Clowney,Jadeveon Clowney,DE,Jadeveon Clowney,Jadeveon Clowney,Jadeveon Clowney,255
1444, $ -   ," $ 1,625,000.00 ",81,25,78,57,51,79,12,30,41,44,40,Arkansas,7,45,71,Right,77,78,82,88,70,56,80,23,16,10,32,40,11,72,55,45,45,57,6,DT,75,24,73,20,60,45,45,19,38,74,51,85,62,87,83,Saints,6,6,6,23,10,6,89,66,275,1,46,1993-02-14,South Carolina,Jadeveon Clowney,77,2543456,Jadeveon Clowney,Mitchell Loewen,DE,Jadeveon Clowney,Jadeveon Clowney,Mitchell Loewen,255
1445," $ 10,000,000.00 "," $ 112,000,000.00 ",83,29,77,97,55,93,12,22,67,78,70,Wisconsin,37,32,86,Right,77,87,94,79,99,35,87,10,10,10,24,23,43,98,45,45,45,97,6,LE,91,15,93,62,45,45,45,54,71,78,33,95,49,97,93,Texans,6,6,6,20,14,6,98,60,295,7,29,1989-03-22,Wisconsin,J.J. Watt,77,2495488,JJ Watt,JJ Watt,DE,J.J. Watt,J.J. Watt,J.J. Watt,288
1446," $ 1,410,000.00 "," $ 5,250,000.00 ",77,29,64,84,10,16,12,8,40,22,20,Penn State,6,15,10,Right,75,20,85,94,61,10,40,36,33,10,90,7,10,79,75,71,77,18,6,LG,10,10,29,25,83,83,83,20,25,60,10,84,10,85,35,Eagles,6,6,6,33,14,6,94,10,305,7,13,1989-03-22,Wisconsin,J.J. Watt,77,2495488,JJ Watt,Stefen Wisniewski,DE,J.J. Watt,J.J. Watt,Stefen Wisniewski,288
1447," $ 6,800,000.00 "," $ 18,100,000.00 ",77,29,65,78,10,25,12,11,40,35,15,Alabama,5,21,10,Right,77,20,81,86,77,10,32,12,15,10,56,12,5,71,74,72,75,28,6,LG,10,10,30,15,72,72,67,15,15,62,10,81,10,90,31,Jets,6,6,6,11,16,6,95,10,321,7,13,1989-03-22,Wisconsin,J.J. Watt,77,2495488,JJ Watt,James Carpenter,DE,J.J. Watt,J.J. Watt,James Carpenter,288
1448, $ -   ," $ 705,000.00 ",88,26,77,61,68,40,16,60,72,80,74,S. Illinois,54,59,10,Right,74,12,61,84,85,73,88,30,30,40,46,15,59,70,65,58,64,20,6,TE,10,18,45,77,53,46,52,64,78,86,74,78,58,69,40,Texans,6,10,15,35,10,10,65,62,258,3,20,1992-03-24,Southern Illinois,MyCole Pruitt,74,2552401,MyCole Pruitt,MyCole Pruitt,TE,MyCole Pruitt,MyCole Pruitt,MyCole Pruitt,243
1449, $ -   ," $ 705,000.00 ",64,27,72,60,16,24,15,15,45,35,10,Texas AM,10,25,10,Right,72,11,10,92,4,21,72,88,94,10,10,12,10,78,16,10,10,10,10,K,10,10,29,12,19,10,10,10,12,67,25,85,11,49,31,Jaguars,25,33,35,29,16,11,55,15,215,3,12,1990-11-19,Texas,Marquise Goodwin,69,2539964,Marquise Goodwin,Josh Lambo,WR,Marquise Goodwin,Marquise Goodwin,Josh Lambo,185
1450, $ -   ," $ 705,000.00 ",64,27,72,60,16,24,15,15,45,35,10,Texas AM,10,25,10,Right,72,11,10,92,4,21,72,88,94,10,10,12,10,78,16,10,10,10,10,K,10,10,29,12,19,10,10,10,12,67,25,85,11,49,31,Jaguars,25,33,35,29,16,11,55,15,215,3,12,1990-11-19,Texas A&M,Josh Lambo,72,2553833,Josh Lambo,Josh Lambo,K,Josh Lambo,Josh Lambo,Josh Lambo,215
1451," $ 4,200,000.00 "," $ 8,750,000.00 ",85,29,82,81,39,78,12,49,40,72,33,USC,0,64,62,Right,72,77,83,88,51,60,84,20,20,11,23,50,7,76,45,45,45,81,6,ROLB,51,55,82,15,45,45,45,15,35,85,65,82,35,73,82,49ers,6,6,6,27,11,6,75,40,225,7,56,1989-07-05,Southern California,Malcolm Smith,72,2499278,Malcolm Smith,Malcolm Smith,OLB,Malcolm Smith,Malcolm Smith,Malcolm Smith,225
1452," $ 4,730,000.00 "," $ 9,071,000.00 ",85,24,85,86,25,87,12,17,55,66,23,Alabama,5,32,57,Right,73,91,87,77,56,40,81,22,14,10,24,74,6,87,45,45,45,86,6,MLB,66,52,92,25,45,45,45,10,29,83,34,88,35,84,86,49ers,6,6,6,24,10,6,89,42,228,1,83,1994-04-04,Alabama,Reuben Foster,73,2557837,Reuben Foster,Reuben Foster,OLB,Reuben Foster,Reuben Foster,Reuben Foster,228
1453," $ 310,000.00 "," $ 2,726,379.00 ",90,21,88,55,71,55,17,61,57,70,65,Kansas State,11,69,37,Right,69,43,47,88,40,76,87,10,14,82,13,74,15,68,35,35,35,55,6,CB,29,73,74,14,35,35,35,21,60,89,70,85,42,48,60,49ers,5,10,15,22,12,6,75,29,188,0,77,1996-11-11,Kansas State,D.J. Reed,69,2560850,DJ Reed,DJ Reed,DB,D.J. Reed,D.J. Reed,D.J. Reed,193
1454, $ -   ," $ 1,665,000.00 ",89,23,87,60,75,34,22,71,64,79,77,Hawaii,63,73,10,Right,76,24,54,83,19,77,85,19,15,45,34,15,63,62,47,27,30,25,6,WR,10,25,38,61,46,22,28,63,76,88,72,88,48,63,36,Chiefs,6,10,15,23,19,10,77,39,185,1,20,1995-08-14,Hawaii,Marcus Kemp,76,2559076,Marcus Kemp,Marcus Kemp,WR,Marcus Kemp,Marcus Kemp,Marcus Kemp,210
1455," $ 1,060,000.00 "," $ 9,675,000.00 ",86,27,87,70,32,66,12,21,50,45,15,Auburn,5,36,76,Right,74,76,77,86,55,40,85,12,14,10,17,62,5,74,45,45,45,70,6,ROLB,69,20,72,30,45,45,45,15,20,85,60,84,35,81,76,Chiefs,6,6,6,25,16,6,86,24,252,4,72,1991-03-19,Auburn,Dee Ford,74,2543494,Dee Ford,Dee Ford,DE,Dee Ford,Dee Ford,Dee Ford,252
1456, $ -   ," $ 705,000.00 ",94,26,87,62,68,27,20,75,69,60,59,Purdue,40,78,10,Right,70,20,29,87,31,83,90,25,25,85,31,15,48,67,34,20,25,20,15,HB,10,20,48,51,49,30,32,55,46,93,76,89,71,67,39,49ers,20,30,35,30,11,15,81,56,195,3,20,1992-04-09,Purdue,Raheem Mostert,70,2553728,Raheem Mostert,Raheem Mostert,RB,Raheem Mostert,Raheem Mostert,Raheem Mostert,197
1457," $ 150,000.00 "," $ 11,305,165.00 ",93,25,88,85,86,35,22,68,75,85,86,Louisville,82,66,10,Right,75,12,42,87,11,81,90,12,19,45,22,10,83,81,39,19,20,20,10,WR,10,10,40,82,54,30,36,80,89,91,76,88,64,69,36,Dolphins,20,25,30,28,24,20,84,66,212,3,20,1993-01-20,Louisville,DeVante Parker,75,2552409,DeVante Parker,DeVante Parker,WR,DeVante Parker,DeVante Parker,DeVante Parker,216
1458," $ 90,000.00 "," $ 790,000.00 ",88,30,89,79,84,45,27,85,72,80,76,East Carolina,64,87,10,Right,70,12,42,88,17,87,81,25,25,86,22,10,72,69,36,20,27,15,35,WR,10,10,35,68,45,21,27,71,81,86,81,93,54,62,31,Raiders,40,47,56,66,28,67,91,64,202,7,22,1987-09-16,East Carolina,Dwayne Harris,70,2495159,Dwayne Harris,Dwayne Harris,WR,Dwayne Harris,Dwayne Harris,Dwayne Harris,215
1459, $ -   ," $ 1,665,000.00 ",86,23,87,74,50,69,12,33,63,66,63,Greenville College,42,48,59,Right,72,72,62,80,50,44,88,18,21,42,12,53,42,71,44,43,44,74,15,ROLB,53,54,79,44,44,45,43,42,59,87,40,90,39,76,79,Raiders,10,10,15,27,10,15,81,38,224,1,58,1995-07-10,Greenville,Nicholas Morrow,72,2559054,Nicholas Morrow,Nicholas Morrow,ILB,Nicholas Morrow,Nicholas Morrow,Nicholas Morrow,225
1460, $ -   ," $ 1,320,000.00 ",86,26,80,61,66,45,17,57,71,74,78,Bowie State,55,57,10,Right,76,12,56,86,88,62,88,19,15,8,41,10,60,71,63,62,58,21,6,TE,10,10,35,68,73,72,65,65,76,76,49,87,62,70,44,Bills,6,10,15,25,10,10,85,65,253,3,24,1992-01-16,Bowie State,Khari Lee,76,2553552,Khari Lee,Khari Lee,TE,Khari Lee,Khari Lee,Khari Lee,253
1461," $ 150,000.00 "," $ 2,574,828.00 ",89,21,87,53,83,45,13,81,66,84,81,Clemson,69,81,19,Right,70,31,43,91,3,87,83,13,19,81,26,56,71,68,32,15,20,50,6,WR,13,52,61,62,45,33,39,77,77,88,67,88,60,51,48,Bills,6,10,15,22,15,10,84,61,190,0,60,1996-10-15,Clemson,Ray-Ray McCloud,69,2560801,RayRay McCloud,RayRay McCloud,WR,Ray-Ray McCloud,Ray-Ray McCloud,Ray-Ray McCloud,190
1462, $ -   ," $ 1,665,000.00 ",91,23,88,53,55,38,16,56,50,66,55,Notre Dame,30,66,43,Right,71,52,52,87,32,68,85,19,23,59,12,73,37,65,25,35,35,53,6,CB,36,68,72,35,25,35,35,47,51,86,66,92,37,52,62,Panthers,6,6,6,28,13,6,79,44,196,1,74,1995-06-30,Cincinnati,Mike Boone,70,2561099,Mike Boone,Cole Luke,RB,Mike Boone,Mike Boone,Cole Luke,205
1463," $ 300,000.00 "," $ 3,700,000.00 ",90,29,93,78,79,39,27,82,63,80,78,SMU,81,88,10,Right,70,12,40,90,19,88,87,22,22,77,20,13,75,74,36,11,10,20,6,WR,10,18,35,58,54,30,36,76,83,91,85,88,30,37,31,49ers,6,10,15,35,22,10,65,30,187,7,25,1988-09-24,Southern Methodist,Aldrick Robinson,5-10,2495331,Aldrick Robinson,Aldrick Robinson,WR,Aldrick Robinson,Aldrick Robinson,Aldrick Robinson,185
1464, $ -   ," $ 1,665,000.00 ",90,23,85,51,55,68,12,37,50,59,55,Cincinnati,7,52,65,Right,74,72,66,87,50,66,93,19,26,35,16,58,13,66,45,45,45,51,6,LOLB,55,49,79,15,45,45,45,23,48,86,55,90,38,74,81,Vikings,6,6,6,24,10,6,82,41,225,1,64,1994-09-26,Cincinnati,Eric Wilson,73,2559012,Eric Wilson,Eric Wilson,OLB,Eric Wilson,Eric Wilson,Eric Wilson,230
1465," $ 80,000.00 "," $ 920,000.00 ",91,26,87,82,84,35,22,71,74,83,82,Vanderbilt,77,67,10,Right,75,12,53,93,80,75,88,15,19,45,33,12,79,77,45,34,36,18,6,WR,10,10,41,75,48,25,30,81,85,90,72,94,78,68,39,Patriots,6,10,15,29,22,10,79,67,212,4,30,1992-07-16,Vanderbilt,Jordan Matthews,75,2543500,Jordan Matthews,Jordan Matthews,WR,Jordan Matthews,Jordan Matthews,Jordan Matthews,215
1466," $ 17,500,000.00 "," $ 26,500,000.00 ",87,25,82,87,84,21,93,75,64,38,20,North Dakota St.,15,78,9,Right,77,11,26,91,11,72,69,18,24,14,16,12,17,86,17,18,14,21,89,QB,9,9,28,19,16,10,10,18,20,82,47,91,54,72,30,Eagles,84,87,89,94,76,91,97,66,237,2,18,1992-12-30,North Dakota State,Carson Wentz,77,2555259,Carson Wentz,Carson Wentz,QB,Carson Wentz,Carson Wentz,Carson Wentz,237
1467," $ 600,000.00 "," $ 2,890,000.00 ",80,25,58,68,20,33,12,8,27,22,10,Cincinnati,5,14,10,Right,78,33,78,88,79,16,69,12,12,10,79,12,5,67,71,69,72,10,6,LG,10,10,30,12,73,72,73,10,12,64,15,82,23,80,33,Chiefs,6,6,6,20,10,6,73,26,310,2,12,1992-12-30,North Dakota State,Carson Wentz,77,2555259,Carson Wentz,Parker Ehinger,QB,Carson Wentz,Carson Wentz,Parker Ehinger,237
1468," $ 20,000.00 "," $ 1,710,000.00 ",89,21,85,56,80,27,26,78,86,64,53,Notre Dame,48,64,10,Right,74,25,32,87,33,81,82,12,17,35,28,15,52,67,49,28,33,16,15,HB,10,14,30,52,34,26,30,57,50,89,68,86,80,71,26,Eagles,10,15,20,27,18,17,78,81,213,0,20,1996-10-29,Notre Dame,Josh Adams,74,2560949,Josh Adams,Josh Adams,RB,Josh Adams,Josh Adams,Josh Adams,225
1469, $ -   ," $ 630,000.00 ",91,25,91,50,66,20,23,79,69,55,54,Texas AM,34,81,10,Right,67,10,23,81,34,88,83,10,13,70,25,10,42,67,29,20,25,15,10,HB,9,10,20,35,32,24,25,49,57,90,80,80,35,70,22,Cowboys,15,25,30,32,11,10,55,37,200,2,20,1992-12-11,North Carolina State,Jacoby Brissett,76,2555261,Jacoby Brissett,Trey Williams,QB,Jacoby Brissett,Jacoby Brissett,Trey Williams,235
1470," $ 470,000.00 "," $ 2,100,000.00 ",89,26,85,68,67,45,19,49,57,60,50,Texas AM,13,64,38,Right,72,69,64,89,22,71,92,17,14,50,19,53,18,66,35,35,35,68,6,SS,31,70,66,32,35,35,35,28,45,87,60,88,33,67,63,Redskins,6,6,6,29,10,6,75,32,195,3,63,1992-02-22,Texas A&M,Deshazor Everett,72,2553710,Deshazor Everett,Deshazor Everett,SS,Deshazor Everett,Deshazor Everett,Deshazor Everett,203
1471," $ 5,000,000.00 "," $ 12,500,000.00 ",64,33,68,59,50,30,23,18,60,30,10,Colorado,10,33,10,Right,73,12,19,90,2,65,64,84,94,10,14,12,10,77,25,14,16,28,20,K,10,10,25,12,45,19,19,10,12,61,55,88,35,60,30,Packers,25,30,35,40,15,20,80,25,207,11,15,1984-09-03,Colorado,Mason Crosby,73,2507232,Mason Crosby,Mason Crosby,K,Mason Crosby,Mason Crosby,Mason Crosby,207
1472," $ 610,000.00 "," $ 2,965,000.00 ",91,22,93,57,68,51,15,55,68,73,63,Houston,11,65,36,Right,72,69,53,85,24,71,81,25,25,58,13,70,18,69,35,35,35,57,6,CB,27,70,74,24,35,35,35,28,60,87,63,93,30,53,64,Browns,6,6,6,22,17,6,75,28,184,1,77,1995-10-30,Alabama,J.K. Scott,78,2560868,JK Scott,Howard Wilson,P,J.K. Scott,JK Scott,Howard Wilson,208
1473, $ -   ," $ 1,200,000.00 ",89,23,88,57,63,51,11,61,58,62,60,BYU,10,71,51,Right,74,64,48,88,43,73,73,10,10,45,18,75,12,67,25,35,35,57,6,CB,45,67,67,16,25,35,35,22,57,92,69,87,44,63,63,Chargers,6,6,6,26,17,6,86,40,196,1,68,1995-01-06,Brigham Young,Michael Davis,74,2559164,Michael Davis,Michael Davis,CB,Michael Davis,Michael Davis,Michael Davis,196
1474, $ -   ," $ 1,710,000.00 ",84,23,77,59,10,20,12,7,41,36,15,USC,5,12,10,Right,76,20,77,84,73,10,76,14,18,10,74,12,5,58,67,68,65,15,6,C,10,10,30,15,68,69,65,15,15,74,10,82,30,72,30,Titans,6,6,6,17,12,6,85,20,301,0,15,1995-01-06,Brigham Young,Michael Davis,74,2559164,Michael Davis,Nico Falah,CB,Michael Davis,Michael Davis,Nico Falah,196
1475," $ 150,000.00 "," $ 900,000.00 ",89,28,84,81,83,26,18,60,84,65,56,Mid Tenn St.,43,54,10,Right,70,20,44,84,30,82,84,10,10,83,46,15,51,70,55,32,37,20,15,HB,10,20,35,59,45,35,35,58,56,87,77,90,83,77,35,Bears,20,30,35,25,17,15,88,86,217,5,15,1990-07-07,Middle Tennessee State,Benny Cunningham,5-10,2541544,Benny Cunningham,Benny Cunningham,RB,Benny Cunningham,Benny Cunningham,Benny Cunningham,218
1476, $ -   ," $ 790,000.00 ",86,27,77,69,76,45,12,45,83,59,56,UCLA,34,60,10,Right,72,60,46,87,48,74,85,24,25,60,67,12,42,63,50,33,37,13,10,FB,10,40,42,55,59,44,48,52,55,87,75,86,70,70,48,Cardinals,10,15,20,25,17,10,85,80,233,5,15,1990-10-18,UCLA,Derrick Coleman,6-0,2534871,Derrick Coleman,Derrick Coleman,FB,Derrick Coleman,Derrick Coleman,Derrick Coleman,233
1477," $ 10,870,000.00 "," $ 17,598,139.00 ",84,21,67,78,60,20,61,43,63,24,15,UCLA,12,54,10,Right,76,22,22,86,3,51,76,17,18,10,18,10,14,78,14,14,10,23,79,QB,10,10,27,12,21,10,13,15,17,75,28,95,42,63,25,Cardinals,77,85,89,93,78,76,75,26,226,0,16,1997-02-10,UCLA,Josh Rosen,76,2560858,Josh Rosen,Josh Rosen,QB,Josh Rosen,Josh Rosen,Josh Rosen,215
1478," $ 290,000.00 "," $ 2,713,737.00 ",91,23,80,54,59,56,27,44,60,62,51,Oklahoma St.,10,53,40,Right,75,74,57,90,37,66,83,10,19,35,19,66,12,66,35,35,35,54,6,SS,33,69,71,22,35,35,35,22,45,88,59,89,44,62,68,Seahawks,6,6,6,26,10,6,84,45,200,0,74,1995-06-02,Oklahoma State,Tre Flowers,75,2560728,Tre Flowers,Tre Flowers,CB,Tre Flowers,Tre Flowers,Tre Flowers,203
1479," $ 1,030,000.00 "," $ 2,100,000.00 ",88,29,84,68,57,52,10,30,65,61,54,Portland St.,10,40,45,Right,74,73,53,90,26,59,90,15,20,55,13,79,10,74,35,35,35,68,15,CB,55,79,71,15,35,35,35,20,49,86,50,84,45,76,72,Lions,10,10,15,30,18,15,75,61,212,6,78,1989-06-28,Portland State,DeShawn Shead,6-2,2535609,DeShawn Shead,DeShawn Shead,CB,DeShawn Shead,DeShawn Shead,DeShawn Shead,216
1480," $ 3,400,000.00 "," $ 3,600,000.00 ",90,35,91,90,80,46,10,38,71,78,36,Shippensburg,20,48,42,Right,70,47,55,89,24,77,91,25,25,65,15,86,27,86,35,35,35,90,6,CB,25,88,64,15,35,35,35,37,82,87,72,92,15,59,59,Buccaneers,6,6,6,30,12,6,70,25,185,11,87,1983-07-19,Shippensburg,Brent Grimes,5-10,2506861,Brent Grimes,Brent Grimes,CB,Brent Grimes,Brent Grimes,Brent Grimes,185
1481, $ -   ," $ 555,000.00 ",86,25,82,56,64,64,17,47,58,64,62,South Carolina,10,62,44,Right,72,86,59,90,39,67,76,14,15,53,14,61,14,65,35,35,35,56,6,FS,35,61,76,18,35,35,35,24,57,81,58,87,49,69,75,Buccaneers,6,6,6,25,10,6,82,53,209,2,71,1992-10-14,South Carolina,Isaiah Johnson,6-0,2556567,Isaiah Johnson,Isaiah Johnson,S,Isaiah Johnson,Isaiah Johnson,Isaiah Johnson,209
1482, $ -   ," $ 1,710,000.00 ",90,21,88,50,68,48,14,50,54,56,40,Texas,6,62,43,Right,75,66,48,85,37,72,76,10,12,45,19,73,10,65,35,35,35,50,6,CB,35,74,67,10,35,35,35,15,42,89,62,90,50,54,67,Vikings,6,6,6,12,12,6,81,51,205,0,69,1997-03-28,Texas,Holton Hill,74,2560741,Holton Hill,Holton Hill,CB,Holton Hill,Holton Hill,Holton Hill,196
1483," $ 730,000.00 "," $ 2,790,000.00 ",83,30,68,66,10,48,10,15,71,60,58,Ohio State,32,10,10,Right,74,45,68,88,44,10,59,29,21,10,53,31,37,46,62,50,59,28,6,TE,10,10,44,55,49,35,40,42,48,67,10,77,10,72,49,Rams,6,6,6,25,10,6,75,25,235,7,21,1987-12-07,Ohio State,Jake McQuaide,74,2530852,Jake McQuaide,Jake McQuaide,LS,Jake McQuaide,Jake McQuaide,Jake McQuaide,235
1484," $ 1,880,000.00 "," $ 16,354,715.00 ",66,28,66,72,15,17,27,15,40,39,15,Oregon State,15,25,10,Right,77,21,22,94,6,10,72,97,97,10,16,15,15,86,25,13,15,20,29,P,10,10,35,15,29,16,16,15,15,70,10,84,10,56,25,Rams,37,54,65,64,38,40,68,15,241,6,15,1990-02-08,Oregon State,Johnny Hekker,77,2535663,Johnny Hekker,Johnny Hekker,P,Johnny Hekker,Johnny Hekker,Johnny Hekker,241
1485, $ -   ," $ 555,000.00 ",91,23,88,55,80,23,22,73,70,77,76,Florida State,70,72,10,Right,69,24,37,87,85,79,77,25,16,81,22,12,72,64,38,10,13,17,6,WR,10,15,35,58,34,12,16,71,74,87,73,90,43,58,26,Buccaneers,6,10,15,29,19,10,72,38,186,1,22,1995-01-25,Virginia,Micah Kiser,72,2560782,Micah Kiser,Bobo Wilson Jr,LB,Micah Kiser,Micah Kiser,Bobo Wilson Jr,244
1486, $ -   ," $ 555,000.00 ",91,23,88,55,80,23,22,73,70,77,76,Florida State,70,72,10,Right,69,24,37,87,85,79,77,25,16,81,22,12,72,64,38,10,13,17,6,WR,10,15,35,58,34,12,16,71,74,87,73,90,43,58,26,Buccaneers,6,10,15,29,19,10,72,38,186,1,22,1995-01-25,Florida State,Bobo Wilson,5-9,2559013,Bobo Wilson Jr,Bobo Wilson Jr,WR,Bobo Wilson Jr,Bobo Wilson Jr,Bobo Wilson Jr,186
1487," $ 3,220,000.00 "," $ 7,072,022.00 ",93,21,94,56,81,23,23,76,88,69,65,USC,57,82,16,Left,73,16,30,86,27,89,87,15,20,50,30,10,62,77,42,33,29,17,10,HB,12,15,35,51,28,26,22,65,60,93,76,89,78,68,29,Buccaneers,12,15,20,26,15,17,84,67,208,0,20,1997-08-03,Southern California,Ronald Jones,71,2560770,Ronald Jones II,Ronald Jones II,RB,Ronald Jones II,Ronald Jones II,Ronald Jones II,208
1488," $ 2,000,000.00 "," $ 8,000,000.00 ",83,31,73,70,75,21,66,46,72,40,10,Missouri,10,50,10,Right,72,12,25,90,4,68,65,12,12,10,15,13,10,67,14,14,16,25,70,QB,10,10,22,12,11,12,15,10,12,75,64,95,35,52,22,Bears,74,76,86,85,71,81,89,26,225,9,26,1986-10-07,Missouri,Chase Daniel,72,81284,Chase Daniel,Chase Daniel,QB,Chase Daniel,Chase Daniel,Chase Daniel,229
1489, $ -   ," $ 1,050,000.00 ",89,25,85,55,64,54,24,54,59,62,60,Maryland,33,69,57,Right,72,59,56,88,45,74,91,13,14,63,11,66,38,64,32,35,35,55,6,SS,50,76,69,46,38,35,35,48,54,86,70,87,61,66,63,Chargers,6,6,6,15,10,6,76,53,209,2,68,1993-04-08,Syracuse,Cameron Lynch,6-0,2553774,Cameron Lynch,AJ Hendy,OLB,Cameron Lynch,Cameron Lynch,A.J. Hendy,229
1490," $ 890,000.00 "," $ 3,508,852.00 ",90,22,89,60,85,28,20,76,76,81,81,Colorado St.,74,80,10,Right,73,21,42,90,13,85,86,15,19,55,20,15,78,73,28,20,24,17,10,WR,10,13,31,78,47,29,26,80,84,89,80,92,77,68,31,Cowboys,10,15,20,25,18,10,84,47,198,0,20,1996-04-04,Pennsylvania,Justin Watson,75,2560051,Justin Watson,Michael Gallup,WR,Justin Watson,Justin Watson,Michael Gallup,215
